-50.00000	-0.14708	0.00875	-0.02351	0.01161	-0.41597	0.00436	-0.02333	0.01216
-30.00000	-0.15411	0.01114	-0.03730	0.01357	-0.30766	0.00654	-0.03637	0.01356
-20.00000	-0.15476	0.01025	-0.03543	0.01362	-0.25864	0.00961	-0.03490	0.01382
-10.00000	-0.15541	0.00841	-0.03482	0.01228	-0.21083	0.00467	-0.03443	0.01220
0.00000	-0.15562	0.00917	-0.03301	0.01325	-0.16027	0.00615	-0.03288	0.01286
10.00000	-0.15656	0.00928	-0.03384	0.01314	-0.11160	0.00470	-0.03411	0.01296
20.00000	-0.15772	0.00812	-0.03171	0.01178	-0.05983	0.00427	-0.03231	0.01177
30.00000	-0.15821	0.00868	-0.03115	0.01224	-0.00982	0.00396	-0.03181	0.01242
50.00000	-0.15969	0.00825	-0.02934	0.01215	0.09432	0.00324	-0.02995	0.01161
